LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,TotalSF,TotalBaths,TotalPorchSF,HouseAge,RemodAge,IsRemodeled,HasGarage,HasFireplace,MSZoning_RL,MSZoning_RM,MSZoning_C (all),LotConfig_Corner,LotConfig_CulDSac,LandContour_Lvl,Neighborhood_NridgHt,Neighborhood_Crawfor,Neighborhood_NAmes,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_OldTown,Condition1_Artery,BldgType_1Fam,HouseStyle_2Story,HouseStyle_1.5Fin,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_BrkComm,Exterior2nd_VinylSd,Exterior2nd_Brk Cmn,MasVnrType_BrkFace,Foundation_CBlock,Foundation_PConc,Foundation_BrkTil,CentralAir_Y,CentralAir_N,Electrical_SBrkr,GarageType_Detchd,GarageType_Attchd,SaleType_WD,SaleCondition_Normal,SaleCondition_Abnorml,SaleCondition_Family,MSSubClass_30,MSSubClass_20,MoSold_8,MoSold_6,MoSold_3,MoSold_7,MoSold_2,MoSold_12,MoSold_11,YrSold_2007,YrSold_2009,YrSold_2008,YrSold_2010,YrSold_2006
70.0,8400,4,3,5,6,1957,1957,0.0,3,4,3,3,1,3,922,1,0,392,1314,3,1314,0,1314,1,1,0,3,3,5,8,0,0,1957.0,2,1,294,2,250,0,0,0,2628,2.0,0,53,53,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
81.0,15593,4,3,7,4,1953,1953,0.0,4,3,3,3,1,4,603,1,0,701,1304,3,1304,983,2287,0,2,0,3,3,7,8,1,3,1953.0,3,2,667,2,0,21,114,0,3591,2.0,135,53,53,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45.0,8248,4,3,5,7,1918,1950,0.0,3,3,3,3,1,1,0,1,0,686,686,4,686,564,1250,0,1,1,3,2,7,8,0,0,1955.0,1,1,280,1,207,0,96,0,1936,2.0,96,88,56,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
75.0,7388,4,3,5,6,1959,2002,0.0,3,3,3,3,1,3,405,1,0,658,1063,4,1327,0,1327,1,1,0,3,4,7,8,0,0,1974.0,1,2,624,2,0,0,0,0,2390,2.0,0,48,5,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
70.0,9800,4,3,5,7,1972,1972,0.0,3,3,3,3,1,5,894,1,0,0,894,3,894,0,894,1,1,0,3,3,5,8,0,0,1975.0,1,2,552,2,256,0,0,0,1788,2.0,0,34,34,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
89.0,12461,4,3,8,5,1994,1995,0.0,4,3,4,3,1,6,1456,1,0,168,1624,5,1624,0,1624,1,2,0,2,4,5,8,1,2,1994.0,2,3,757,2,0,114,192,0,3248,3.0,306,12,11,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
73.0,10624,3,3,5,4,1964,1964,84.0,3,3,3,3,1,6,40,3,264,1424,1728,3,1728,0,1728,0,2,0,6,3,10,8,0,0,2002.0,1,1,352,2,155,0,0,0,3456,2.5,0,43,43,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60.0,10930,4,3,5,6,1945,1950,0.0,3,3,3,3,1,4,580,1,0,333,913,3,1048,510,1558,1,1,1,3,3,6,8,1,3,1962.0,1,1,288,2,0,0,0,0,2471,2.5,0,63,58,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63.0,13031,2,3,6,5,1995,1996,0.0,3,3,4,3,1,5,592,1,0,99,691,4,691,807,1498,0,2,1,3,3,6,8,1,3,1995.0,3,2,409,2,315,44,0,0,2189,2.5,44,11,10,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24.0,2308,4,3,6,5,1974,1974,0.0,3,3,3,3,1,5,257,3,495,103,855,3,855,467,1322,0,2,1,3,3,6,8,1,2,1974.0,1,2,440,2,260,0,0,0,2177,3.0,0,35,35,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
82.0,7136,3,3,6,6,1946,1950,423.0,3,3,4,3,1,3,484,1,0,495,979,3,979,979,1958,0,2,0,4,3,8,8,0,0,1946.0,1,2,492,2,0,0,0,0,2937,2.0,0,61,57,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
80.0,8000,4,3,5,4,1961,1961,0.0,3,3,3,3,1,1,0,1,0,1800,1800,5,1800,0,1800,0,2,0,6,3,10,8,0,0,0.0,0,0,0,2,0,0,0,0,3600,2.0,0,46,46,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
78.0,7800,4,3,5,6,1954,1954,200.0,3,3,3,3,1,2,540,1,0,728,1268,4,1268,0,1268,0,1,0,2,3,7,8,1,4,1954.0,3,1,244,2,0,98,0,0,2536,1.0,98,56,56,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
21.0,1890,4,3,6,5,1973,1973,285.0,3,3,3,3,1,4,356,1,0,316,672,3,672,546,1218,0,1,1,3,3,7,8,0,0,1973.0,1,1,264,2,144,28,0,0,1890,1.5,28,34,34,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
124.0,16158,3,2,7,5,2005,2005,16.0,4,3,5,3,3,5,1274,1,0,256,1530,5,1530,0,1530,1,2,0,3,4,7,8,1,4,2005.0,3,2,430,2,168,36,0,0,3060,3.0,36,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
73.0,8544,4,3,3,4,1949,1950,340.0,3,3,0,0,0,0,0,0,0,0,0,2,1040,0,1040,0,2,0,2,3,6,8,0,0,1949.0,1,2,400,2,0,0,0,0,1040,2.0,0,57,56,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.0,3378,4,3,7,8,1946,1992,0.0,3,4,3,3,1,1,0,1,0,651,651,4,707,682,1389,0,1,1,3,3,6,8,2,4,1947.0,1,1,240,1,0,0,126,0,2040,1.5,126,63,17,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62.0,10106,4,3,5,7,1940,1999,0.0,3,4,3,3,1,5,351,3,181,112,644,4,808,547,1355,1,2,0,4,3,6,8,0,0,0.0,0,0,0,2,140,0,0,0,1999,3.0,0,68,9,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47.0,16321,3,3,5,6,1957,1997,0.0,3,3,3,3,4,4,1277,1,0,207,1484,3,1600,0,1600,1,1,0,2,3,6,8,2,4,1957.0,2,1,319,2,288,258,0,0,3084,2.0,258,49,9,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
90.0,11988,3,3,6,6,1957,1957,0.0,3,3,3,3,1,3,777,1,0,467,1244,5,1244,0,1244,0,1,1,3,3,6,8,2,4,1957.0,1,1,336,2,0,40,0,0,2488,1.5,40,50,50,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24.0,2280,4,3,6,6,1976,1976,0.0,3,3,4,3,1,5,566,1,0,289,855,3,855,601,1456,0,2,1,3,3,7,8,1,3,1976.0,1,2,440,2,87,0,0,0,2311,2.5,0,33,33,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30.0,3000,4,3,6,5,2009,2009,76.0,4,3,4,3,3,6,294,1,0,318,612,5,612,612,1224,0,2,1,2,4,4,8,0,0,2009.0,2,2,528,2,0,234,0,0,1836,2.5,234,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
60.0,6600,4,3,5,9,1982,2008,0.0,4,4,3,3,1,5,641,1,0,175,816,5,816,0,816,0,1,0,3,4,5,8,1,5,1982.0,1,1,264,2,0,0,0,0,1632,1.5,0,26,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
70.0,4270,4,2,3,6,1931,2006,0.0,3,3,3,3,1,3,544,1,0,0,544,5,774,0,774,0,1,0,3,4,6,8,0,0,0.0,0,0,0,2,0,0,286,0,1318,1.0,286,76,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60.0,12358,3,3,5,6,1941,1950,0.0,3,3,3,3,1,3,360,1,0,360,720,3,854,0,1382,0,1,1,2,3,7,8,0,0,1991.0,1,2,660,2,237,0,0,0,1574,1.5,0,66,57,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85.0,15498,3,3,8,6,1976,1976,0.0,4,3,4,3,3,5,1165,2,400,0,1565,3,2898,0,2898,1,2,0,2,4,10,8,1,4,1976.0,3,2,665,2,0,72,174,0,4463,3.0,246,32,32,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
80.0,12384,4,3,7,7,1976,1976,233.0,3,3,4,3,1,1,0,1,0,793,793,3,1142,793,1935,0,2,1,3,3,7,8,1,3,1976.0,2,2,550,2,0,113,252,0,2728,2.5,365,31,31,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
47.0,12416,3,3,6,5,1986,1986,132.0,3,3,4,2,1,5,1398,2,208,0,1606,3,1651,0,1651,1,2,0,3,3,7,6,1,3,1986.0,3,2,616,2,192,0,0,0,3257,3.0,0,22,22,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
95.0,11787,3,3,7,5,1996,1997,594.0,4,3,4,3,1,6,719,1,0,660,1379,5,1383,1015,2398,1,2,1,3,4,8,8,1,3,1996.0,3,3,834,2,239,60,0,0,3777,3.5,60,11,10,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64.0,5587,3,2,8,5,2008,2008,186.0,5,3,5,3,4,6,1480,1,0,120,1600,5,1652,0,1652,1,2,0,2,4,5,8,1,4,2008.0,3,2,482,2,162,53,0,0,3252,3.5,53,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50.0,6000,4,3,4,6,1936,1950,0.0,3,3,3,3,1,4,672,1,0,0,672,3,757,567,1324,0,1,0,3,3,6,8,0,0,1936.0,1,1,240,2,0,0,0,0,1996,1.0,0,73,59,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
60.0,7879,4,3,4,5,1920,1950,0.0,3,3,3,3,1,3,495,1,0,225,720,3,720,0,720,0,1,0,2,3,4,8,0,0,0.0,0,0,0,0,0,523,115,0,1440,1.0,638,89,59,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
85.0,10200,4,3,5,7,1954,2003,104.0,3,3,3,3,1,5,320,4,362,404,1086,4,1086,0,1086,1,1,0,3,3,6,8,0,0,1989.0,1,2,490,2,0,0,0,0,2172,2.0,0,56,7,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1680,4,3,6,5,1971,1971,236.0,3,3,3,3,1,1,0,1,0,672,672,3,672,546,1218,0,1,1,3,3,7,8,0,0,0.0,0,0,0,0,201,0,0,0,1890,1.5,0,35,35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70.0,4435,4,3,6,5,2003,2003,170.0,4,3,4,3,3,6,685,1,0,163,848,5,848,0,848,1,1,0,1,4,4,8,0,0,2003.0,3,2,420,2,140,0,0,0,1696,2.0,0,6,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65.0,12257,3,3,8,5,1995,1995,513.0,4,3,4,3,3,2,56,5,64,1198,1318,5,1328,1203,2531,0,2,1,4,4,9,8,1,3,1995.0,2,3,752,2,222,98,0,0,3849,2.5,98,12,12,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
106.0,11194,3,3,8,5,2000,2000,40.0,4,3,4,3,1,1,0,1,0,1406,1406,5,1454,482,1936,0,2,1,3,4,7,8,1,3,2000.0,2,2,504,2,188,124,0,0,3342,2.5,124,6,6,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
73.0,12095,3,3,6,6,1964,1964,115.0,3,4,3,3,4,3,564,1,0,563,1127,3,1445,0,1445,0,1,1,3,3,7,8,1,2,1964.0,2,2,645,2,180,0,0,0,2572,1.5,0,45,45,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
65.0,9453,3,3,7,7,1993,2003,0.0,4,3,4,3,1,4,402,1,0,594,996,5,1014,730,1744,0,2,1,3,4,7,8,0,0,1993.0,2,2,457,2,370,70,0,0,2740,2.5,70,17,7,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
65.0,6768,3,3,6,8,1961,1996,0.0,3,4,3,3,2,6,832,1,0,80,912,4,912,0,912,1,1,0,3,4,5,8,0,0,1962.0,1,1,288,2,168,0,0,0,1824,2.5,0,47,12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
57.0,9906,4,3,4,4,1925,1950,0.0,3,3,3,3,1,1,0,1,0,686,686,2,810,518,1328,0,1,0,3,3,8,8,0,0,1940.0,1,1,210,2,0,172,60,0,2014,1.0,232,81,56,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.0,5500,4,3,4,6,1956,1956,0.0,3,3,3,3,1,1,0,1,0,882,882,5,882,0,882,0,1,0,1,3,4,8,0,0,0.0,0,0,0,2,0,0,0,0,1764,1.0,0,51,51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85.0,6853,3,3,8,5,2001,2002,136.0,4,3,5,3,1,6,1005,1,0,262,1267,5,1296,0,1296,1,2,0,2,4,6,8,0,0,2001.0,3,2,471,2,192,25,0,0,2563,3.0,25,8,7,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
73.0,15870,3,3,5,5,1969,1969,0.0,3,3,3,3,2,4,75,3,791,230,1096,5,1096,0,1096,1,1,0,3,3,6,8,0,0,1969.0,3,1,299,2,240,32,0,0,2192,2.0,32,37,37,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
21.0,1680,4,3,5,5,1971,1971,142.0,3,3,3,3,1,1,0,1,0,630,630,3,630,672,1302,0,2,1,3,3,6,8,0,0,1991.0,1,1,280,2,0,0,0,0,1932,2.5,0,38,38,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51.0,8029,3,3,6,5,2005,2005,0.0,3,3,4,3,1,1,0,1,0,728,728,5,728,728,1456,0,2,1,3,4,8,8,0,0,2005.0,3,2,400,2,100,24,0,0,2184,2.5,24,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
60.0,10410,4,3,5,7,1916,1987,0.0,3,3,2,3,1,1,0,1,0,660,660,5,808,704,1656,0,2,1,3,3,8,6,0,0,1916.0,1,1,180,0,0,0,0,0,2172,2.5,0,93,22,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
115.0,16905,4,3,5,6,1959,1959,0.0,3,4,3,3,4,4,967,1,0,383,1350,4,1328,0,1328,0,1,1,2,3,5,8,2,4,1959.0,2,1,308,1,0,104,0,0,2678,2.0,104,48,48,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
80.0,9600,4,3,7,5,1969,1969,168.0,3,3,3,3,1,1,0,1,0,1164,1164,3,1164,0,1164,0,1,1,3,3,6,8,0,0,1969.0,1,2,528,2,0,0,0,0,2328,1.5,0,37,37,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
85.0,8500,4,3,5,7,1919,2005,0.0,3,3,3,3,1,1,0,1,0,793,793,3,997,520,1517,0,2,0,3,2,7,8,0,0,0.0,0,0,0,0,0,0,144,0,2310,2.0,144,88,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
68.0,7922,4,3,5,7,1953,2007,0.0,3,4,3,3,1,6,731,1,0,326,1057,3,1057,0,1057,1,1,0,3,4,5,8,0,0,1953.0,1,1,246,2,0,52,0,0,2114,2.0,52,57,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
70.0,10500,4,3,5,7,1971,2005,82.0,3,3,3,3,3,5,349,1,0,23,372,3,576,533,1109,0,1,0,3,3,5,8,0,0,1971.0,1,1,288,2,35,0,0,0,1481,1.5,0,36,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
313.0,27650,2,2,7,7,1960,2007,0.0,3,3,4,3,4,6,425,1,0,160,585,5,2069,0,2069,1,2,0,4,4,9,8,1,4,1960.0,2,2,505,2,0,0,0,0,2654,3.0,0,48,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
73.0,12160,3,3,5,5,1959,1959,180.0,3,3,3,3,1,3,1000,1,0,188,1188,2,1188,0,1188,1,1,0,3,3,6,8,0,0,1959.0,2,2,531,2,0,0,0,0,2376,2.0,0,51,51,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
60.0,10410,4,3,3,4,1915,1950,0.0,3,3,3,3,1,1,0,1,0,672,672,3,694,520,1214,0,1,0,3,3,6,8,0,0,1998.0,1,3,936,2,216,0,160,0,1886,1.0,160,91,56,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70.0,12243,3,3,5,6,1971,1971,0.0,3,3,4,3,3,5,998,1,0,486,1484,4,1484,0,1484,0,2,0,3,3,7,8,1,3,1971.0,1,2,487,2,224,0,0,180,2968,2.0,180,36,36,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
35.0,3675,4,3,6,5,2005,2005,80.0,3,3,4,3,4,6,459,1,0,88,547,5,1072,0,1072,1,1,0,2,3,5,8,0,0,2005.0,2,2,525,2,0,28,0,0,1619,2.0,28,3,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
64.0,8712,3,3,5,7,1957,2000,0.0,3,4,3,3,2,4,860,1,0,132,992,3,1306,0,1306,1,1,0,2,3,5,8,0,0,1968.0,1,1,756,2,0,0,0,0,2298,2.0,0,52,9,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
71.0,8246,3,3,5,8,1968,2001,0.0,3,4,3,3,2,3,188,5,668,204,1060,5,1060,0,1060,1,1,0,3,4,6,8,1,3,1968.0,1,1,270,2,406,90,0,0,2120,2.0,90,42,9,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
78.0,9360,4,3,6,7,1972,2006,0.0,3,3,3,3,1,5,982,1,0,179,1161,3,1381,0,1381,1,1,1,3,4,5,8,1,3,1972.0,2,2,676,2,0,0,0,0,2542,2.5,0,38,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
